product_id,product_name,category,brand,unit_price,unit_cost,launch_date,is_active
972,Wiatr Dom Classic,Dom i wnętrza ,Kidzo,411.78,176.57,2025-11-15,True
973,Koncert Dom Basic,Dom i wnętrza ,Ecolen,843.31,393.38,2024-09-16,True
974,Klucz Moda Eco,Moda męska,Vantex,147.38,62.76,2025-09-22,True
975,Łaciński Dom Pro,Dom i wnętrza,Nordly,74.1,41.16,2024-11-13,True
976,Dźwięk Elektronika Basic,Elektronika,Nortex,1921.88,1247.0,2025-06-02,False
977,Rozmiar Moda Eco,Moda damska,UrbanLine,274.86,137.72,2024-12-25,True
978,Kwiecień Moda Basic,Moda męska,GripPro,64.38,33.19,2024-12-12,False
979,Czy Moda Classic,Moda męska,Vesto,278.12,155.61,2025-12-28,True
980,Bułgarski Moda Premium,Moda męska,GripPro,1823.52,44.23,2025-03-09,False
981,Wąski Dom Eco,Dom i wnętrza,Kidzo,295.77,149.95,2025-09-11,True
982,Otwierać Sport Basic,Sport,Vantex,232.43,89.21,2025-04-17,True
983,Zdrowy Elektronika Premium,Elektronika,MaxFit,2078.96,1254.1,2026-06-16,True
984,Zdarzenie Akcesoria Pro,Akcesoria,Tessera,237.96,123.83,2025-04-09,False
985,Czy Akcesoria Classic,Akcesoria,Klarra,97.94,48.92,2026-05-19,True
986,Znak Moda Pro,Moda damska,Bellure,75.92,41.8,2025-05-26,False
987,Królestwo Sport Eco,Sport,Nortex,344.42,138.44,2026-04-07,True
988,9 Moda Eco,Moda męska,Ecolen,282.7,155.77,2026-04-29,False
989,Sklep Uroda Pro,Uroda,Aurea,164.42,69.51,2025-11-09,True
990,Radiowy Dom Premium,Dom i wnętrza,Nordly,165.16,100.97,2025-12-17,True
991,Polityka Dom Basic,Dom i wnętrza,GripPro,181.67,77.65,2024-11-14,True
992,Ludzie Sport Premium,Sport,Lumia,123.21,68.02,2024-09-27,True
993,Robić Moda Pro,Moda damska,Klarra,297.75,166.1,2024-12-05,True
994,Alkohol Moda Eco,Moda męska,GripPro,69.08,46.43,2024-09-14,True
995,Powód Moda Basic,Moda damska,Lumia,98.67,52.33,2025-04-22,True
996,Warstwa Elektronika Classic,Elektronika,Nordly,307.1,208.75,2024-12-28,True
997,Przypominać Moda Premium,Moda męska,Bellure,225.92,101.84,2024-10-22,True
998,Źle Moda Pro,Moda damska,Domora,179.77,106.42,2025-01-04,True
999,Lato Dom Eco,Dom i wnętrza,Lumia,216.89,110.15,2025-10-16,True
1000,Usta Moda Basic,Moda męska,Kidzo,188.68,109.65,2025-06-26,True
1001,Atmosfera Moda Pro,Moda męska,MaxFit,233.73,146.32,2024-12-09,True
1002,Muzyk Moda Basic,Moda męska,Klarra,219.04,136.65,2025-06-11,True
1003,Powód Dom Pro,Dom i wnętrza,Bellure,785.84,423.11,2024-11-16,True
1004,Naturalny Sport Eco,Sport,Nordly,374.21,245.24,2024-11-27,True
1005,Interes Uroda Pro,Uroda,Lumia,73.67,35.39,2024-12-18,True
1006,Ryzyko Elektronika Classic,Elektronika,Domora,1009.06,598.95,2026-05-28,True
1007,W ciągu Moda Basic,Moda damska,Tessera,112.55,40.75,2024-09-03,True
1008,Zimny Uroda Pro,Uroda,Aurea,152.94,71.6,2024-10-21,True
1009,Mieszkanie Sport Basic,Sport,Vesto,299.33,192.17,2025-12-27,True
1010,Duński Dom Basic,Dom i wnętrza,GripPro,246.36,139.71,2024-09-29,True
1011,Przedmiot Moda Classic,Moda damska,Bellure,299.44,190.78,2026-03-14,True
1012,50 Sport Classic,Sport,Nordly,509.7,259.56,2025-08-21,True
1013,Mój Elektronika Premium,Elektronika,MaxFit,866.39,548.66,2024-12-21,True
1014,Dodać Elektronika Pro,Elektronika,GripPro,2143.69,1608.01,2026-05-26,True
1015,Pół Dom Pro,Dom i wnętrza,Nortex,432.55,210.69,2026-03-26,True
1016,Nazwa Moda Premium,Moda damska,Domora,363.64,182.23,2024-12-01,True
1017,Dostęp Dziecko Classic,Dziecko,Aurea,41.1,18.93,2025-10-07,True
1018,Święto Sport Eco,Sport,Lumia,580.8,328.64,2024-10-05,True
1019,Francuski Moda Eco,Moda męska,GripPro,272.39,146.12,2026-03-25,True
1020,Sądzić Dom Pro,Dom i wnętrza,MaxFit,403.85,183.17,2026-08-06,True
1021,Ziemia Uroda Pro,Uroda,GripPro,112.28,42.05,2025-04-28,True
1022,Ukraiński Moda Pro,Moda damska,GripPro,173.11,86.86,2024-10-06,True
1023,Analiza Moda Eco,Moda damska,Aurea,172.05,115.84,2025-11-30,True
1024,Znosić Elektronika Premium,Elektronika,Primo Style,1785.48,1125.21,2024-09-28,True
1025,Cały Uroda Premium,Uroda,Lumia,52.87,23.02,2024-09-03,True
1026,Handlowy Moda Basic,Moda damska,Nordly,328.62,229.28,2026-02-01,True
1027,Dzień Elektronika Basic,Elektronika,Primo Style,1392.63,1041.36,2026-02-18,False
1028,Praktyka Moda Basic,Moda damska,Aurea,328.08,189.97,2025-09-05,True
1029,Bóg Uroda Basic,Uroda,Nordly,39.42,20.7,2026-01-05,True
1030,Niemiecki Akcesoria Premium,Akcesoria,Tessera,54.75,30.49,2024-12-29,True
1031,Pożar Elektronika Basic,Elektronika,GripPro,2230.5,1505.41,2026-02-06,True
1032,Związany Akcesoria Premium,Akcesoria,Nordly,154.73,71.99,2025-11-07,True
1033,Uderzać Moda Premium,Moda męska,GripPro,359.09,244.37,2024-11-04,True
1034,Trwać Dziecko Eco,Dziecko,Vantex,175.39,97.81,2025-12-15,True
1035,Funkcja Sport Classic,Sport,MaxFit,183.44,83.63,2025-01-28,True
1036,Krótki Sport Eco,Sport,MaxFit,151.5,65.06,2025-06-19,True
1037,Warzywo Moda Classic,Moda damska,Domora,365.82,166.06,2024-10-25,True
1038,Dodawać Moda Classic,Moda damska,Kidzo,289.62,159.92,2025-05-12,True
1039,Piękny Akcesoria Classic,Akcesoria,Aurea,207.31,109.37,2025-02-27,True
1040,Zdrowy Dom Classic,Dom i wnętrza,Nortex,630.12,341.38,2025-02-02,True
1041,Kłaść Akcesoria Eco,Akcesoria,Primo Style,234.74,82.27,2025-02-07,True
1042,Według Sport Classic,Sport,Kidzo,137.83,79.58,2025-12-03,True
1043,Suchy Moda Classic,Moda damska,UrbanLine,117.74,52.18,2025-12-28,True
1044,Grób Dom Pro,Dom i wnętrza,Klarra,737.26,400.52,2026-02-10,True
1045,Dokument Dom Eco,Dom i wnętrza,Primo Style,689.98,299.13,2025-06-12,True
1046,Moralny Sport Premium,Sport,Vantex,46.75,28.07,2025-02-09,True
1047,Religijny Dom Eco,Dom i wnętrza,Ecolen,54.43,25.95,2025-10-14,True
1048,Dawny Moda Pro,Moda damska,Primo Style,53.03,30.99,2025-12-30,True
1049,Zapomnieć Elektronika Premium,Elektronika,Vesto,840.42,585.73,2026-08-06,True
1050,Postawić Moda Basic,Moda męska,Domora,336.15,178.01,2026-04-17,True
1051,Zaburzenie Elektronika Eco,Elektronika,Klarra,659.07,395.76,2024-11-17,True
1052,Lęk Moda Basic,Moda damska,Bellure,398.6,222.73,2025-04-09,True
1053,Powszechny Uroda Pro,Uroda,Kidzo,4865.4,69.08,2026-08-02,True
1054,Piękny Sport Premium,Sport,Aurea,166.65,87.01,2024-10-20,True
1055,Muzeum Moda Pro,Moda męska,Ecolen,187.03,118.77,2025-10-03,True
1056,Zabawka Elektronika Eco,Elektronika,UrbanLine,815.31,495.85,2025-11-01,True
1057,Południowy Moda Premium,Moda damska,Vantex,122.53,78.84,2024-10-10,True
1058,Spadać Akcesoria Premium,Akcesoria,Tessera,210.89,104.2,2025-11-03,True
1059,4 Moda Classic,Women Fashion,MaxFit,241.82,149.37,2025-11-16,True
1060,Członek Elektronika Eco,Elektronika,MaxFit,1472.33,991.08,2026-08-03,True
1061,Wybrać Dom Pro,dom i wnętrza,Aurea,686.38,428.17,2025-05-31,True
1062,Bez Moda Basic,Moda damska,Kidzo,121.4,62.59,2025-11-02,True
1063,Lot Moda Premium,Moda damska,Vantex,373.15,199.84,2025-09-24,True
1064,Lekki Uroda Eco,uroda,Vantex,51.82,25.35,2026-08-06,True
1065,Dziać się Dom Classic,Dom i wnętrza,Lumia,882.5,510.34,2025-12-29,True
1066,Transport Dziecko Basic,Dziecko,Aurea,214.74,111.33,2024-10-23,True
1067,Kobiecy Moda Premium,Moda damska,Domora,202.72,128.38,2025-05-17,True
1068,Banknot Dziecko Premium,Dziecko,Primo Style,329.76,185.32,2024-12-29,True
1069,Wejść Uroda Basic,Uroda,Vantex,102.06,53.88,2025-11-26,True
1070,Zazwyczaj Moda Classic,Moda damska,Vantex,138.1,86.37,2024-11-05,True
1071,Wkrótce Moda Premium,Moda damska,Tessera,267.94,124.75,2025-12-08,True
1072,Wujek Moda Pro,Moda damska,Ecolen,7510.42,116.88,2025-12-27,True
1073,Okno Dom Classic,Dom i wnętrza,Domora,756.86,406.14,2025-12-04,True
1074,Pochodzić Dom Classic,Dom i wnętrza,Lumia,757.55,449.35,2026-03-29,True
1075,Otwierać Uroda Classic,Uroda,Aurea,182.2,69.49,2025-05-26,True
1076,Danie Sport Eco,Sport,Klarra,116.6,83.29,2025-10-27,True
1077,Dziewczynka Dom Pro,Dom i wnętrza,Bellure,267.11,136.38,2025-11-06,True
1078,Samica Uroda Classic,Uroda,Primo Style,76.76,38.65,2024-10-21,True
1079,Program Sport Premium,Sport,UrbanLine,47.09,20.88,2025-11-08,True
1080,Wiedzieć Dom Basic,Dom i wnętrza,Bellure,794.97,389.19,2026-05-23,True
1081,Gotowy Moda Eco,Moda męska,GripPro,276.26,160.24,2026-05-26,True
1082,Mistrz Sport Premium,Sport,Bellure,141.09,67.18,2026-01-31,False
1083,Razem Moda Classic,Moda damska,Vesto,0.0,81.05,2025-07-11,True
1084,Igła Akcesoria Classic,Akcesoria,Primo Style,213.29,97.1,2024-10-29,True
1085,Łuk Akcesoria Eco,Akcesoria,Tessera,93.46,44.3,2026-06-14,True
1086,Zabić Uroda Basic,Uroda,Bellure,29.81,14.06,2025-05-01,True
1087,Ciekawy Dziecko Premium,Dziecko,Aurea,42.44,18.41,2025-07-21,True
1088,Światło Dom Basic,Dom i wnętrza,Kidzo,259.72,117.05,2024-11-25,True
1089,Pozostać Moda Pro,Moda męska,Tessera,99.3,42.78,2026-03-07,True
1090,Podać Elektronika Pro,Elektronika,UrbanLine,848.32,523.92,2025-03-01,True
1091,Ryż Dom Basic,Dom i wnętrza,GripPro,228.21,108.01,2025-04-17,True
1092,Wiele Moda Basic,Moda damska,Klarra,281.64,143.46,2024-10-02,True
1093,Właśnie Dziecko Classic,Dziecko,Aurea,88.47,40.12,2025-04-11,True
1094,Małżeństwo Sport Eco,Sport,Domora,521.86,273.06,2024-11-12,True
1095,9 Elektronika Pro,Elektronika,Kidzo,251.71,129.82,2025-10-17,True
1096,Sport Moda Basic,Moda damska,Aurea,328.37,177.15,2024-11-04,True
1097,Zupełnie Dom Premium,Dom i wnętrza,Primo Style,532.53,222.81,2025-11-16,True
1098,Aby Moda Eco,Moda damska,Kidzo,137.51,75.8,2025-08-28,True
1099,Pomagać Dom Premium,Dom i wnętrza,GripPro,96.91,35.66,2026-03-27,True
1100,Olej Dom Eco,Dom i wnętrza,Klarra,74.8,35.34,2025-06-23,True
1101,Obok Dom Basic,Dom i wnętrza,Klarra,425.67,228.98,2025-12-20,True
1102,Miasto Moda Eco,Moda damska,Primo Style,318.74,211.92,2026-04-04,True
1103,Ubogi Akcesoria Pro,Akcesoria,Primo Style,88.45,47.38,2026-08-06,True
1104,Papieros Moda Pro,Moda damska,Ecolen,359.23,201.02,2025-05-27,True
1105,Użytkownik Moda Classic,Moda damska,GripPro,109.26,73.12,2025-08-16,True
1106,Czuć Elektronika Premium,Elektronika,Primo Style,1232.79,794.86,2026-04-25,True
1107,Wszyscy Elektronika Pro,Elektronika,Nortex,934.44,589.52,2025-04-03,True
1108,Właściciel Elektronika Premium,Elektronika,Nortex,1161.28,840.55,2026-02-18,False
1109,Uśmiech Uroda Classic,Uroda,Ecolen,36.92,17.29,2025-10-23,False
1110,Szczęście Elektronika Classic,Elektronika,Vesto,1248.58,701.88,2025-11-07,True
1111,Fałszywy Dom Eco,Dom i wnętrza,MaxFit,225.87,79.78,2025-12-25,True
1112,Pojawiać się Dziecko Pro,Dziecko,UrbanLine,65.6,35.45,2025-10-09,True
1113,Lampa Moda Premium,Moda męska,Vesto,105.7,51.41,2024-12-26,True
1114,Dodatek Moda Classic,Moda męska,Nortex,336.26,168.11,2025-03-14,True
1115,Bycie Moda Classic,Moda damska,Klarra,372.76,206.78,2024-11-04,True
1116,Szybko Moda Pro,Moda męska,Tessera,173.84,101.03,2026-03-31,True
1117,Gaz Moda Classic,Moda damska,Nordly,171.26,95.59,2026-04-10,True
1118,Córka Moda Premium,Moda męska,Klarra,325.53,159.79,2024-12-02,True
1119,Wywołać Uroda Eco,Uroda,Kidzo,132.06,53.12,2026-05-31,True
1120,Świeży Moda Premium,Moda damska,UrbanLine,128.88,64.78,2025-02-14,True
1121,Cichy Dziecko Classic,Dziecko,Domora,554.53,9.62,2025-11-25,True
1122,Ameryka Uroda Classic,Uroda,MaxFit,145.55,69.32,2024-11-26,True
1123,Przyjść Dom Eco,Dom i wnętrza,GripPro,425.57,191.5,2025-08-31,True
1124,Biblioteka Dom Eco,Dom i wnętrza,Tessera,0.0,399.66,2024-10-21,True
1125,Śmiać się Moda Eco,Moda damska,Lumia,143.93,72.55,2026-06-27,True
1126,Łaciński Akcesoria Eco,Akcesoria,Tessera,124.53,49.65,2025-07-02,True
1127,Bank Dom Classic,Dom i wnętrza,Primo Style,689.74,342.71,2025-06-24,True
1128,Telewizyjny Moda Basic,Moda męska,Nortex,253.89,118.06,2026-08-06,True
1129,Ziarno Uroda Basic,Uroda,Nortex,148.88,79.21,2024-12-07,True
1130,Suchy Elektronika Classic,Elektronika,Vantex,3993.09,77.2,2024-12-01,True
1131,Właściwość Uroda Premium,Uroda,Kidzo,74.23,45.93,2026-06-18,True
1132,Starać się Sport Premium,Sport,Klarra,319.62,164.77,2025-09-12,True
1133,Płaszcz Dom Classic,Dom i wnętrza,Klarra,68.91,34.73,2025-06-15,True
1134,Umiejętność Moda Basic,Moda damska,Bellure,0.0,175.38,2024-12-07,True
1135,Czytać Elektronika Pro,Elektronika,Vantex,110.18,59.64,2024-10-31,True
1136,Tytuł Moda Pro,Moda męska,UrbanLine,299.86,158.59,2024-11-07,True
1137,Róża Elektronika Eco,Elektronika,Vantex,1539.38,912.82,2025-05-06,True
1138,Substancja Elektronika Eco,Elektronika,Ecolen,2012.54,1231.2,2025-05-03,True
1139,Dziewczynka Uroda Pro,Uroda,Lumia,145.63,68.85,2025-01-07,True
1140,Niechęć Moda Eco,Moda damska,Lumia,282.86,146.74,2025-10-22,True
1141,Cztery Dom Classic,Dom i wnętrza,Nortex,837.07,381.03,2024-09-14,True
1142,Produkt Dom Premium,Dom i wnętrza,Bellure,747.67,365.14,2025-09-17,True
1143,Czoło Dziecko Premium,Dziecko,Aurea,274.83,118.4,2024-09-11,False
1144,Miejski Moda Classic,Moda damska,Domora,385.14,179.35,2025-12-23,True
1145,Może Moda Basic,Moda damska,Vesto,374.95,224.46,2025-12-21,True
1146,Przygotowywać Moda Basic,MODA DAMSKA,Lumia,153.32,68.63,2026-04-08,True
1147,Brzuch Moda Pro,moda męska,Vesto,379.98,217.8,2025-02-25,True
1148,Chiński Dom Classic,Dom i wnętrza,Vesto,271.13,145.69,2026-07-02,True
1149,Kierowca Dom Pro,Dom i wnętrza,Nordly,33.99,19.35,2025-11-30,True
1150,Książę Moda Classic,Moda damska,Nordly,395.44,246.24,2025-03-18,False
1151,Powód Sport Premium,Sport,Domora,222.78,109.7,2025-02-28,True
1152,Palić Elektronika Premium,Elektronika,Klarra,0.0,528.88,2026-04-11,True
1153,Rodzaj Uroda Eco,Uroda,MaxFit,177.77,74.17,2026-06-04,True
1154,Wiara Elektronika Pro,Elektronika,Primo Style,200.43,114.08,2024-11-21,True
1155,Cmentarz Moda Pro,Moda męska,Domora,97.6,46.2,2026-07-05,True
1156,Rozwój Moda Basic,Moda damska,Tessera,199.82,114.07,2025-09-19,True
1157,Ludzie Uroda Basic,Uroda,Tessera,57.92,34.48,2026-02-12,True
1158,Siedemdziesiąt Dom Pro,Dom i wnętrza,Nordly,683.88,324.12,2025-10-14,True
1159,Grecki Akcesoria Classic,Akcesoria,Nortex,226.62,110.96,2024-10-07,True
1160,Metoda Uroda Basic,Uroda,Nortex,16.2,8.08,2024-12-20,True
1161,Odkryć Moda Classic,Moda męska,Vantex,277.87,119.62,2026-05-08,True
1162,Elektryczny Elektronika Pro,Elektronika,Domora,2243.13,1214.09,2026-06-16,True
1163,Środkowy Akcesoria Pro,Akcesoria,Kidzo,88.45,32.96,2024-12-06,True
1164,Lewy Moda Eco,Moda damska,Klarra,0.0,64.83,2025-04-05,True
1165,Korzystać Moda Classic,Moda damska,UrbanLine,193.78,109.69,2025-03-07,True
1166,Prywatny Moda Basic,Moda damska,Domora,216.42,144.98,2025-03-06,True
1167,Październik Moda Pro,Moda damska,Kidzo,253.59,118.01,2024-11-21,True
1168,Korzystać Moda Pro,Moda damska,Bellure,235.81,125.76,2026-05-26,True
1169,Zjawisko Moda Eco,Moda damska,GripPro,162.82,99.26,2026-06-29,True
1170,Kapelusz Moda Pro,Moda damska,MaxFit,334.55,213.31,2025-10-18,True
1171,Po Dom Pro,Dom i wnętrza,Nordly,599.24,290.53,2025-04-25,True
1172,Wtedy Moda Basic,Moda damska,Domora,42.89,26.17,2026-04-02,True
1173,Kłaść Moda Eco,Moda męska,Vantex,327.35,184.1,2025-07-07,True
1174,Drewno Uroda Pro,Uroda,Kidzo,35.66,13.77,2026-08-06,True
1175,Jeszcze Uroda Pro,Uroda,Nortex,52.36,24.11,2026-01-23,True
1176,Trzeba Uroda Basic,Uroda,Kidzo,20.65,8.31,2025-11-21,True
1177,Biec Elektronika Pro,Elektronika,Aurea,1353.12,714.31,2026-06-28,True
1178,Sześćdziesiąt Moda Pro,Moda damska,Bellure,333.75,197.17,2026-08-06,True
1179,Spokój Moda Basic,Moda damska,Domora,132.48,72.25,2025-04-19,False
1180,Mapa Dom Premium,Dom i wnętrza,GripPro,69.01,36.68,2024-10-12,True
1181,Słoń Moda Pro,Moda męska,Lumia,288.12,127.8,2025-11-21,False
1182,Jutro Dziecko Eco,Dziecko,Vesto,102.44,47.49,2025-10-26,True
1183,Danie Moda Eco,Moda męska,MaxFit,168.32,97.64,2025-08-11,True
1184,Seksualny Moda Basic,Moda męska,MaxFit,165.29,95.92,2025-04-23,True
1185,Godny Moda Eco,Moda damska,Lumia,329.06,156.15,2024-11-01,True
1186,Zbudować Moda Premium,Moda męska,UrbanLine,207.01,104.63,2025-08-16,True
1187,Dialekt Akcesoria Pro,Akcesoria,Domora,211.77,87.06,2026-03-24,True
1188,Pomiędzy Dom Premium,Dom i wnętrza,Aurea,744.85,304.57,2025-05-11,True
1189,Chrześcijaństwo Moda Premium,Moda męska,MaxFit,204.28,118.23,2024-11-15,True
1190,Taki Elektronika Pro,Elektronika,Tessera,2336.69,1488.29,2025-12-31,True
1191,Wieś Dom Pro,Dom i wnętrza,GripPro,489.59,243.88,2025-06-14,True
1192,Wybitny Dom Basic,Dom i wnętrza,UrbanLine,165.91,76.99,2025-11-19,True
1193,Ani Dziecko Basic,Dziecko,Kidzo,339.48,203.91,2024-10-13,True
1194,Instytucja Dom Classic,Dom i wnętrza,Nortex,390.04,208.65,2024-11-19,True
1195,Amharski Elektronika Eco,Elektronika,Ecolen,1550.35,1027.24,2024-10-02,True
1196,Pojazd Elektronika Premium,Elektronika,Tessera,917.93,627.97,2025-10-07,True
1197,Butelka Elektronika Pro,Elektronika ,Nortex,1036.86,703.23,2025-11-28,True
1198,Wrażenie Dom Premium,Dom i wnętrza,Vantex,351.4,186.22,2025-02-24,False
1199,Zawód Akcesoria Pro,Akcesoria,Tessera,39.77,14.92,2025-12-14,True
1200,Religijny Elektronika Basic,Elektronika,MaxFit,1661.49,872.14,2024-10-17,True
1201,Warzywo Dom Premium,Dom i wnętrza,Vesto,370.46,175.45,2026-04-27,True
1202,Próba Sport Premium,Sport,Aurea,52.89,25.15,2025-06-15,True
1203,Rozmawiać Uroda Premium,Uroda,Bellure,44.27,20.4,2025-01-23,True
1204,Grzyb Uroda Pro,Uroda,GripPro,102.42,53.39,2026-01-08,True
1205,Próbować Elektronika Pro,Elektronika,Klarra,2396.39,1616.96,2026-06-13,True
1206,Grunt Moda Eco,Moda damska,Tessera,368.91,196.29,2025-11-22,True
1207,Dym Uroda Premium,Uroda,GripPro,124.59,68.84,2025-09-25,True
1208,Z powodu Akcesoria Basic,Akcesoria,GripPro,173.52,71.26,2025-06-15,True
1209,Religia Moda Premium,Moda damska ,Kidzo,302.34,159.97,2026-04-11,True
1210,Wyjście Sport Pro,sport,Nortex,336.97,174.95,2026-04-22,True
1211,Wymagać Dom Pro,Dom i wnętrza,Aurea,401.96,221.58,2025-02-05,True
1212,Myśl Moda Eco,Moda męska,Klarra,342.92,183.48,2025-08-06,True
1213,Butelka Dom Classic,Dom i wnętrza,Lumia,474.32,259.5,2025-04-05,True
1214,Zupa Moda Eco,Moda damska,MaxFit,53.14,22.66,2025-02-15,True
1215,Klasa Sport Classic,Sport,Kidzo,32.64,19.76,2025-04-23,True
1216,Światło Moda Pro,Moda damska,Domora,0.0,140.73,2026-03-12,True
1217,Obóz Moda Classic,MODA DAMSKA,Domora,5962.8,244.71,2025-02-04,True
1218,Właściwy Sport Premium,Sport,Klarra,593.49,277.04,2024-09-27,True
1219,Afryka Elektronika Eco,Elektronika,Kidzo,1527.65,1130.1,2024-11-14,True
1220,Cel Moda Premium,Moda damska,Nortex,376.87,235.97,2024-12-01,True
1221,Strefa Dom Eco,Dom i wnętrza,Bellure,569.29,256.15,2025-10-02,False
1222,Sąsiad Moda Classic,Moda damska,Ecolen,189.19,90.43,2024-12-09,True
1223,Oczekiwać Elektronika Pro,Elektronika,Nortex,467.79,353.05,2026-05-06,True
1224,Zwycięstwo Dziecko Premium,Dziecko,Vesto,46.76,20.89,2025-05-11,False
1225,Obrona Dziecko Pro,Dziecko,UrbanLine,52.08,20.87,2025-01-08,False
1226,Niewielki Uroda Premium,Uroda,Domora,19.13,9.07,2026-04-20,False
1227,Kształt Moda Premium,Moda damska,MaxFit,389.89,204.24,2026-05-21,False
1228,Żółty Dziecko Basic,Dziecko,Primo Style,324.73,144.34,2025-06-09,True
1229,Szczególny Uroda Premium,Uroda,Tessera,23.81,10.85,2025-05-25,False
1230,Moment Sport Eco,Sport,Nordly,45.33,21.02,2025-11-30,True
1231,Chłopak Akcesoria Pro,Akcesoria,Kidzo,17.64,7.1,2024-10-17,True
1232,Marka Dom Classic,Dom i wnętrza,MaxFit,0.0,307.53,2025-05-02,True
1233,Piątek Moda Eco,Moda damska,MaxFit,389.57,166.98,2025-12-08,True
1234,Płacić Dom Pro,Dom i wnętrza,Domora,262.28,137.4,2026-05-14,True
1235,Zewnętrzny Moda Pro,Moda męska,Lumia,173.9,87.97,2025-06-28,True
1236,Okazja Moda Pro,Moda damska,Vantex,338.65,187.92,2026-03-15,True
1237,Stopa Elektronika Premium,Elektronika,UrbanLine,598.58,415.71,2026-06-25,True
1238,Zwykle Sport Eco,Sport,Primo Style,83.36,38.48,2025-07-18,True
1239,Motyl Moda Premium,Moda męska,Vantex,160.48,95.87,2024-10-03,True
1240,Brzeg Uroda Classic,Uroda,UrbanLine,100.7,39.85,2025-06-28,True
1241,Sen Uroda Premium,Uroda,Bellure,73.19,36.38,2024-12-13,True
1242,Stół Elektronika Classic,Elektronika,Klarra,1450.39,702.11,2026-03-13,True
1243,Zabawa Moda Basic,Moda damska,Vantex,312.66,168.2,2025-02-21,True
1244,Pewien Uroda Pro,Uroda,Domora,77.83,34.1,2025-06-16,False
1245,Jajko Sport Pro,Sport,Lumia,416.43,253.92,2024-12-20,True
1246,Za Uroda Pro,Uroda,UrbanLine,126.62,49.36,2025-02-04,True
1247,Niszczyć Elektronika Eco,Elektronika,Vesto,2219.91,1394.38,2025-01-17,True
1248,Kwiecień Sport Basic,Sport,Kidzo,263.44,142.97,2025-01-19,True
1249,Śmierć Dom Classic,Dom i wnętrza,Klarra,612.66,328.48,2026-04-21,True
1250,Powiat Uroda Pro,Uroda,Kidzo,84.08,43.56,2024-11-23,True
1251,Chcieć Akcesoria Premium,akcesoria,GripPro,187.68,102.87,2025-02-21,True
1252,Rządzić Dom Pro,Dom i wnętrza,MaxFit,95.99,40.32,2026-08-06,True
1253,Sam Dziecko Pro,Dziecko,MaxFit,70.55,36.85,2025-10-02,True
1254,Próba Sport Premium,Sport,Aurea,522.68,302.15,2025-03-21,True
1255,Większość Moda Classic,Moda damska,Kidzo,207.37,94.98,2025-06-04,True
1256,Jezus Moda Classic,Moda męska,UrbanLine,157.9,106.37,2025-10-02,True
1257,Stowarzyszenie Akcesoria Classic,Akcesoria,Klarra,214.03,110.22,2025-10-07,True
1258,Krótki Moda Basic,Moda damska,Vantex,319.63,187.94,2024-09-16,True
1259,Zawodnik Elektronika Basic,Elektronika,Nortex,2054.03,1430.51,2025-02-27,True
1260,Przeprowadzać Moda Basic,Moda męska,Nortex,350.6,175.06,2024-11-26,True
1261,Produkować Dom Pro,Dom i wnętrza,UrbanLine,135.08,63.26,2025-12-20,True
1262,Dialekt Dom Pro,Dom i wnętrza,Bellure,544.37,306.28,2025-11-15,True
1263,Prowadzić Elektronika Pro,Elektronika,UrbanLine,1721.2,911.49,2025-02-21,True
1264,Promień Sport Basic,SPORT,Aurea,11212.56,293.3,2025-01-08,True
1265,Miasto Dom Premium,Dom i wnętrza,Vantex,630.12,342.35,2026-02-22,True
1266,Majątek Dziecko Pro,Dziecko,Primo Style,91.18,35.37,2024-10-28,True
1267,Kuchnia Elektronika Pro,Elektronika,Vantex,369.89,268.21,2024-10-26,True
1268,Postępowanie Sport Premium,Sport,Ecolen,447.47,233.93,2025-04-29,True
1269,Przeciwko Moda Pro,Moda damska,Ecolen,211.27,113.11,2025-07-25,True
1270,Przyrząd Uroda Classic,Uroda,Ecolen,17.38,8.47,2024-10-30,True
1271,Środkowy Dziecko Basic,Dziecko,Vantex,104.34,50.64,2025-06-29,True
1272,Kościół Elektronika Premium,Elektronika,Vesto,1391.96,878.2,2024-12-26,True
1273,Cichy Sport Eco,Sport,Vesto,197.68,101.87,2024-10-21,True
1274,Wysoki Dziecko Eco,Dziecko,GripPro,312.83,151.85,2025-10-26,True
1275,Zdanie Moda Basic,Moda męska,MaxFit,242.01,120.01,2024-11-24,True
1276,Lustro Elektronika Premium,Elektronika,UrbanLine,1521.23,988.85,2025-04-10,False
1277,Wreszcie Dom Basic,Dom i wnętrza,Bellure,826.69,351.56,2025-12-26,True
1278,Obchodzić Uroda Pro,Uroda,Klarra,66.04,28.43,2025-09-13,False
1279,Teren Sport Basic,Sport,Domora,426.76,216.7,2025-12-16,True
1280,Bieda Moda Classic,Moda damska,Nortex,283.67,159.05,2026-07-10,True
1281,Gdy Uroda Eco,Uroda,Vantex,66.47,32.95,2025-11-21,True
1282,Wewnętrzny Dom Basic,Dom i wnętrza,Primo Style,543.69,228.55,2024-09-27,True
1283,Grudzień Sport Classic,Sport,Ecolen,444.4,258.44,2025-10-28,True
1284,Dobrze Dom Pro,Dom i wnętrza,UrbanLine,324.55,133.98,2024-11-18,True
1285,Autor Dom Premium,Dom i wnętrza,Kidzo,107.52,48.04,2025-05-03,True
1286,Brzydki Moda Eco,Moda męska,Kidzo,301.42,171.84,2026-02-04,True
1287,Wskazywać Uroda Basic,Uroda,Aurea,35.57,12.78,2024-09-21,True
